price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
600000,3,1.75,1580,7416,1.0,3,7,1150,430,1967,0,98005,47.6056,122.173,1730,7416
790000,3,2.25,2370,10289,1.0,4,9,1590,780,1977,0,98005,47.592,122.166,2500,10004
554000,3,1.75,1760,10780,1.0,3,8,1760,0,1977,0,98005,47.5938,122.154,2090,10780
925000,4,2.25,2590,13894,2.0,4,9,2590,0,1975,0,98005,47.6351,122.165,2720,13894
625000,3,1.75,2210,16200,1.0,3,8,1390,820,1958,0,98005,47.5924,122.175,2050,16200
530000,3,1.75,1680,7770,1.0,4,7,1680,0,1967,0,98005,47.6028,122.167,1880,7770
850000,4,2.25,2330,10451,2.0,4,8,2330,0,1965,0,98005,47.6044,122.168,1880,8400
516000,3,3.0,2330,7304,1.0,3,9,1300,1030,1971,0,98005,47.5982,122.172,2330,9518
680000,3,2.25,1820,8316,1.0,5,7,1320,500,1960,0,98005,47.5849,122.169,1780,8400
575000,3,1.75,1760,10349,1.0,3,8,1760,0,1957,0,98005,47.6347,122.173,1970,10933
726000,3,2.5,2040,10033,1.0,4,8,1420,620,1974,0,98005,47.6375,122.173,2260,10115
850000,4,1.0,2500,35802,1.5,3,7,2500,0,1955,0,98005,47.6488,122.153,2880,40510
529941,3,2.0,1660,10000,1.0,4,7,1010,650,1961,0,98005,47.5852,122.174,2020,9720
745000,3,1.75,2050,11041,1.5,5,9,2050,0,1959,0,98005,47.5968,122.174,2530,11041
620000,3,1.75,1670,9900,1.0,4,8,1670,0,1957,0,98005,47.595,122.172,2410,8800
813000,3,1.75,2080,11866,1.0,3,8,2080,0,1960,0,98005,47.5872,122.173,2240,10696
680000,3,2.5,2060,2551,2.0,3,8,1900,160,2001,0,98005,47.5881,122.165,2060,2936
659000,4,2.0,2350,9329,2.0,3,8,2350,0,1977,0,98005,47.583,122.17,1640,9403
657500,3,2.0,2320,10960,1.0,3,7,1510,810,1956,0,98005,47.6157,122.174,2160,10960
1008000,3,2.5,2240,41339,1.0,4,9,2240,0,1945,1992,98005,47.6483,122.163,2900,45738
720000,4,1.75,2620,11041,1.5,4,9,2620,0,1962,0,98005,47.5975,122.174,2230,11041
475000,3,1.5,1240,8738,1.0,3,7,1240,0,1959,0,98005,47.5849,122.17,1440,9344
970000,4,3.0,3510,12410,2.0,4,9,3510,0,1976,0,98005,47.6381,122.166,3000,13209
490000,3,1.75,1660,8208,1.0,4,8,1660,0,1965,0,98005,47.5919,122.154,2210,11000
640000,3,2.25,1980,10115,1.0,3,8,1980,0,1959,0,98005,47.6384,122.174,2800,10143
809950,4,2.0,2230,9900,1.5,5,9,2230,0,1959,0,98005,47.5979,122.173,2510,11041
778000,3,2.25,2260,33080,1.0,5,9,1690,570,1974,0,98005,47.6386,122.183,3020,35291
975000,4,2.5,3240,35083,2.0,4,9,3240,0,1978,0,98005,47.6337,122.154,3340,24501
550000,3,1.0,1140,8180,1.0,3,7,1140,0,1959,0,98005,47.5851,122.172,1510,8588
760000,3,2.5,2280,12746,1.0,4,8,1490,790,1973,0,98005,47.6362,122.175,2100,12746
596000,3,2.5,1730,2631,2.0,3,8,1730,0,2001,0,98005,47.5878,122.165,1730,2751
855000,4,2.25,2480,36974,2.0,4,9,2480,0,1973,0,98005,47.6441,122.154,3160,35070
638700,3,1.75,2080,9162,1.0,3,7,1370,710,1960,0,98005,47.5846,122.168,1870,8944
675000,3,2.25,2260,13209,1.0,3,9,2260,0,1977,0,98005,47.6385,122.167,2820,12534
599380,3,1.75,1270,7350,1.0,4,7,1270,0,1967,0,98005,47.6046,122.168,1880,7350
835000,3,2.25,2120,54014,2.0,4,9,2120,0,1964,0,98005,47.6482,122.159,3280,50690
745000,4,2.25,2290,10409,2.0,3,8,2290,0,1972,0,98005,47.6351,122.168,2040,10409
680000,4,2.5,3030,13068,2.0,3,9,3030,0,1978,0,98005,47.6313,122.172,2940,11999
411100,3,1.5,1040,10323,1.0,4,7,1040,0,1958,0,98005,47.5882,122.155,1580,7200
898000,3,2.25,2580,11060,1.0,3,8,2580,0,1964,0,98005,47.6113,122.164,2580,13868
549800,3,2.25,1580,11680,1.0,4,7,1580,0,1958,0,98005,47.5872,122.17,2270,10948
450000,3,1.0,1350,10000,1.0,4,7,1350,0,1954,0,98006,47.5741,122.133,1450,10000
425000,3,2.25,1400,6970,2.0,3,8,1400,0,1984,0,98006,47.542,122.184,1800,8140
565000,3,2.75,2390,9966,1.0,5,8,1360,1030,1977,0,98006,47.5433,122.185,2140,10713
510000,3,2.0,1990,7405,1.0,5,7,1990,0,1971,0,98006,47.5421,122.172,2120,6462
530000,4,2.25,2210,7665,2.0,4,8,2210,0,1968,0,98006,47.5424,122.168,1960,7903
1080000,3,2.5,2240,21477,2.0,3,8,2240,0,1995,0,98006,47.5745,122.18,2930,21569
500000,2,1.0,1640,14100,1.0,4,7,1140,500,1954,0,98006,47.5712,122.143,1520,13527
550000,3,1.75,1940,8376,1.0,4,8,1290,650,1963,0,98006,47.5586,122.173,2400,8674
975000,4,2.5,2720,10455,2.0,3,10,2500,220,1981,0,98006,47.5564,122.158,3240,12348
812500,4,2.5,2750,10159,2.0,3,10,2750,0,1991,0,98006,47.5426,122.135,3160,10159
390000,3,1.0,1200,10800,1.0,4,7,1200,0,1955,0,98006,47.5771,122.144,1370,9950
545000,3,2.0,1610,8069,1.0,5,7,1090,520,1955,0,98006,47.5754,122.15,1510,8803
756000,4,2.5,2730,10753,2.0,3,9,2730,0,1991,0,98006,47.5414,122.133,3090,10740
760000,4,2.25,2500,8500,2.0,4,8,2500,0,1979,0,98006,47.5569,122.151,2470,9100
450000,3,1.5,1770,17208,1.0,3,8,1160,610,1959,0,98006,47.5659,122.117,2450,17118
453000,3,1.0,1210,9473,1.0,5,7,1210,0,1955,0,98006,47.5637,122.139,1700,11465
648000,3,1.75,1610,10229,1.0,5,8,1610,0,1961,0,98006,47.553,122.174,2270,8800
788000,4,2.5,2680,8778,2.0,4,8,2680,0,1977,0,98006,47.5516,122.161,2680,10020
466000,3,1.75,1680,9460,1.0,4,7,1680,0,1959,0,98006,47.5525,122.182,1690,9448
796500,3,2.75,2590,12063,2.0,3,10,2590,0,1993,0,98006,47.5527,122.12,2850,8469
740000,4,2.5,2500,10330,2.0,3,10,2500,0,1992,0,98006,47.5595,122.114,2710,8375
450000,3,1.5,1520,7903,1.0,4,7,1000,520,1955,0,98006,47.5659,122.141,1520,9830
695000,3,2.75,2590,12063,2.0,3,10,2590,0,1993,0,98006,47.5527,122.12,2850,8469
736000,4,2.5,2290,12047,2.0,4,9,2290,0,1988,0,98006,47.5599,122.105,3130,15666
828200,4,2.75,3400,7081,2.0,3,9,3400,0,2001,0,98006,47.5661,122.123,3060,7081
1070000,4,2.5,3270,35445,2.0,3,11,3270,0,1989,0,98006,47.548,122.121,4180,32130
575000,3,1.75,1890,11141,1.0,4,8,1890,0,1968,0,98006,47.5697,122.163,2720,11144
525000,3,1.75,1520,7875,1.0,5,8,1520,0,1969,0,98006,47.5569,122.176,2150,9428
365000,3,1.75,1410,9150,1.0,5,7,1410,0,1959,0,98006,47.5683,122.178,1800,9940
728935,4,2.5,2980,10194,2.0,3,9,2980,0,1993,0,98006,47.5515,122.12,2980,10053
850000,4,2.5,2900,9972,2.0,3,9,2900,0,1993,0,98006,47.5536,122.121,2901,8567
870000,4,2.5,2650,12001,2.0,4,9,2650,0,1984,0,98006,47.5496,122.14,2880,14054
852600,4,2.5,3320,11901,2.0,5,9,2650,670,1977,0,98006,47.554,122.16,2700,11114
499950,3,1.5,1360,11250,1.0,4,7,1360,0,1955,0,98006,47.5697,122.177,1440,11250
810000,4,2.5,2810,10613,2.0,3,9,2810,0,1989,0,98006,47.5424,122.141,2800,9933
625000,4,2.25,2100,8290,2.0,4,8,2100,0,1978,0,98006,47.5595,122.129,2100,8290
385000,3,1.0,1420,10980,1.0,4,7,1200,220,1954,0,98006,47.574,122.138,1630,9763
472800,3,2.25,1840,8400,1.0,3,8,1290,550,1961,0,98006,47.5497,122.172,2110,8400
739000,4,2.5,2780,6737,2.0,3,9,2780,0,2002,0,98006,47.5656,122.122,2750,7950
1108000,4,2.5,3320,9380,2.0,3,10,3320,0,1988,0,98006,47.5655,122.114,2870,11779
908950,4,2.75,3090,6200,2.0,3,9,3090,0,2014,0,98006,47.5538,122.189,2890,10108
645000,4,2.5,2250,10696,2.0,3,8,2250,0,1996,0,98006,47.5715,122.128,2340,13286
822000,3,2.5,2290,9158,2.0,4,8,2290,0,1984,0,98006,47.5476,122.14,2210,9588
538000,3,2.75,2000,7204,1.0,5,7,1250,750,1960,0,98006,47.565,122.116,2480,17633
459900,3,1.75,2580,11000,1.0,4,7,1290,1290,1951,0,98006,47.5646,122.181,2280,17643
760000,4,2.25,2590,12600,2.0,3,9,2590,0,1979,0,98006,47.5566,122.162,2620,11050
1012000,4,2.5,2980,16263,2.0,3,9,2980,0,1989,0,98006,47.5457,122.153,2730,10018
420000,4,1.0,1750,9600,1.5,4,7,1750,0,1954,0,98006,47.5759,122.137,1750,10530
768000,3,2.5,2660,10928,2.0,3,9,1830,830,1988,0,98006,47.5442,122.141,2800,10025
710000,3,2.5,2330,9160,2.0,3,9,2330,0,1997,0,98006,47.5467,122.181,2460,9160
744000,4,2.5,3140,7260,2.0,3,8,2200,940,2004,0,98006,47.5664,122.124,2860,8186
655275,3,1.75,2050,11856,1.0,3,7,1460,590,1962,0,98006,47.5735,122.162,2670,11856
845000,4,2.5,2970,9072,2.0,3,10,2970,0,1991,0,98006,47.562,122.114,2740,8729
551100,3,1.0,1430,8640,1.0,5,7,1430,0,1954,0,98006,47.572,122.147,1430,9840
550000,3,1.75,1670,10798,1.0,4,8,1670,0,1962,0,98006,47.549,122.17,2290,10798
818000,4,2.25,2460,8001,2.0,4,8,2460,0,1984,0,98006,47.548,122.154,2460,9126
438000,3,2.25,2340,14279,1.0,3,8,1340,1000,1965,0,98006,47.5715,122.124,2340,13600
925000,4,2.5,3540,18168,2.0,3,10,3540,0,1996,0,98006,47.5441,122.131,4130,11180
1027500,4,3.0,3540,10202,2.0,3,8,2720,820,1988,0,98006,47.5471,122.155,2780,10714
660000,3,1.0,1210,9622,1.0,3,8,1210,0,1955,2009,98006,47.5728,122.179,1580,9714
1000000,3,2.75,2370,8900,1.0,4,9,1670,700,1971,0,98006,47.5648,122.156,2840,8956
526000,3,2.25,2000,18099,1.0,4,8,1250,750,1978,0,98006,47.5443,122.18,2060,12000
750000,4,2.5,2980,4930,2.0,3,9,2890,90,2000,0,98006,47.5445,122.12,2980,6099
822000,3,2.0,2410,13300,2.0,3,9,1840,570,1985,0,98006,47.5632,122.148,2930,10900
550000,3,2.25,1950,26500,1.0,4,8,1570,380,1965,0,98006,47.5784,122.179,2160,12751
599000,4,2.25,2260,29930,2.0,4,8,1400,860,1977,0,98006,47.5689,122.126,2770,29930
780000,3,2.5,2110,9773,1.0,3,9,2110,0,1986,0,98006,47.5628,122.115,2560,11787
807100,4,2.5,2680,4499,2.0,3,9,2680,0,1999,0,98006,47.565,122.125,2920,4500
550000,3,2.5,2140,10136,1.0,3,8,1320,820,1958,0,98006,47.5602,122.184,1980,11200
660000,4,2.5,2290,9120,2.0,4,8,2290,0,1977,0,98006,47.5613,122.128,2290,9120
673000,4,2.25,2590,8190,2.0,4,8,2590,0,1980,0,98006,47.5619,122.125,2260,8335
464500,3,1.75,1150,10466,1.0,5,7,1150,0,1959,0,98006,47.5531,122.177,1350,10384
805000,4,2.5,2910,9000,2.0,3,9,2910,0,1989,0,98006,47.5451,122.142,2530,9000
502000,3,2.0,1300,14350,1.0,3,7,1300,0,1955,2013,98006,47.5736,122.152,1520,10670
501000,3,1.75,1480,8667,1.0,5,7,740,740,1954,0,98006,47.5718,122.136,1600,10644
397500,3,1.0,1030,10480,1.0,4,7,1030,0,1954,0,98006,47.5742,122.139,1480,12200
515000,3,2.25,1920,11500,1.0,3,8,1920,0,1972,2000,98006,47.5498,122.188,2260,8866
515000,3,2.25,1640,8400,1.0,4,8,1640,0,1962,0,98006,47.5484,122.172,2110,8400
805000,4,2.5,3160,35225,2.0,3,9,2250,910,1992,0,98006,47.5672,122.111,3460,17223
590000,3,2.5,2290,4203,2.0,3,9,2290,0,2001,0,98006,47.5441,122.172,2290,5089
500000,3,2.5,2410,34848,1.5,3,8,2410,0,1976,0,98006,47.5694,122.12,2420,16424
615000,3,2.5,2250,10171,2.0,3,9,2250,0,1987,0,98006,47.5613,122.11,2440,13390
585000,3,2.5,2290,5089,2.0,3,9,2290,0,2001,0,98006,47.5443,122.172,2290,7984
428750,3,1.0,1620,30736,1.5,4,7,1620,0,1911,1977,98006,47.5719,122.119,2440,28826
730000,4,2.75,2920,4500,2.0,3,9,2920,0,1999,0,98006,47.5646,122.124,2920,4505
423800,3,2.5,1940,7415,2.0,3,8,1940,0,1965,0,98006,47.542,122.176,1940,8425
635000,3,2.5,1780,11000,1.0,4,8,1210,570,1980,0,98006,47.5574,122.149,2310,9700
440000,3,2.0,1800,10950,1.0,4,8,1800,0,1982,0,98006,47.557,122.163,2400,11300
490000,3,1.75,1720,12540,1.0,4,7,1720,0,1956,0,98006,47.5699,122.177,1440,11850
460000,3,2.25,1453,2225,2.0,4,8,1453,0,1986,0,98006,47.5429,122.188,1860,2526
500000,3,1.75,1530,8829,1.0,5,8,1530,0,1972,0,98006,47.545,122.171,2060,9226
500000,3,1.5,2220,8994,1.0,4,8,1110,1110,1962,0,98006,47.5473,122.172,2220,8994
375000,3,1.0,1040,9800,1.0,4,7,1040,0,1955,0,98006,47.5765,122.155,1280,8880
586000,4,2.25,2130,9000,2.0,4,8,2130,0,1965,0,98006,47.5716,122.159,2110,10431
795000,4,2.5,2890,7798,2.0,3,9,2890,0,2005,0,98006,47.5456,122.129,3300,30950
960000,4,2.5,3110,11397,2.0,4,10,3110,0,1984,0,98006,47.5623,122.106,3110,11586
905000,4,2.5,3330,9557,2.0,3,10,3330,0,1995,0,98006,47.5526,122.102,3360,9755
840000,4,2.25,2720,8712,2.0,4,9,2720,0,1976,0,98006,47.5616,122.153,2470,8714
550000,3,2.0,1830,9152,1.0,5,8,1830,0,1959,0,98006,47.5531,122.181,1770,9220
625000,3,2.25,1920,8412,1.0,3,8,1460,460,1977,0,98006,47.5578,122.132,2490,8700
610000,3,2.5,2060,8893,2.0,3,8,2060,0,1987,0,98006,47.5615,122.165,2650,8500
681000,3,1.75,1880,10032,1.0,4,8,1880,0,1984,0,98006,47.5527,122.16,2430,9732
729000,3,2.5,2480,7428,2.0,3,9,2480,0,1990,0,98006,47.5489,122.185,2600,8322
435000,3,1.0,1120,9656,1.0,5,7,1120,0,1955,0,98006,47.567,122.139,1720,9908
950000,4,2.5,3320,7644,2.0,3,10,3320,0,1995,0,98006,47.5541,122.106,3320,9472
825000,4,2.25,2430,10050,2.0,4,8,2430,0,1979,0,98006,47.5563,122.163,2390,10250
500000,3,1.5,1960,8815,1.0,4,7,1020,940,1958,0,98006,47.5765,122.159,1760,9534
491500,3,2.25,2230,13100,1.0,4,8,1510,720,1974,0,98006,47.5413,122.174,2010,10650
852500,3,2.5,2630,10100,1.0,4,9,1580,1050,1967,0,98006,47.5638,122.153,2400,9700
782000,4,2.5,2380,9614,2.0,4,10,2380,0,1991,0,98006,47.5623,122.116,2560,9770
715000,3,2.5,2550,13458,2.0,3,9,2550,0,1990,0,98006,47.5586,122.121,3180,13458
430000,3,1.5,1690,9708,1.5,5,7,1690,0,1954,0,98006,47.5732,122.136,1570,9858
750000,3,2.5,2360,12987,2.0,3,8,2360,0,1983,0,98006,47.5471,122.149,2480,11665
770000,4,2.5,2350,8001,2.0,4,8,2350,0,1987,0,98006,47.5478,122.153,2460,8001
380000,3,1.5,1430,11173,1.0,1,7,1430,0,1955,0,98006,47.5734,122.153,1520,11659
974350,4,2.5,3090,10730,2.0,5,8,2420,670,1985,0,98006,47.5458,122.141,2220,7875
710000,4,2.5,2870,11304,2.0,3,9,2870,0,1980,0,98006,47.5547,122.154,2690,9940
375000,3,1.0,1230,9877,1.0,3,7,1230,0,1954,0,98006,47.5745,122.136,1240,9965
570000,3,2.0,1890,29185,1.0,3,7,1470,420,1949,2013,98006,47.5621,122.168,2580,11600
583000,3,1.75,1930,10183,1.0,4,8,1480,450,1975,0,98006,47.5624,122.135,2320,10000
978000,4,2.75,2890,7821,2.0,3,9,2890,0,2014,0,98006,47.554,122.189,2890,10108
453000,3,1.75,1430,20193,1.0,3,7,1430,0,1955,0,98006,47.5619,122.183,2140,18364
590000,3,2.25,2490,8800,2.0,4,8,2490,0,1975,0,98006,47.5666,122.132,2690,10000
765000,3,2.5,2310,11993,2.0,3,9,2310,0,1988,0,98006,47.5438,122.139,2830,10031
473000,3,1.0,1280,10000,1.0,4,7,1280,0,1954,0,98006,47.5716,122.139,1240,10000
753000,3,2.25,2290,9047,2.0,4,8,2290,0,1984,0,98006,47.5545,122.163,2120,9275
920000,4,3.0,3130,12381,2.0,3,9,3130,0,1995,0,98006,47.5599,122.118,3250,10049
665000,3,2.75,1800,9550,1.0,4,7,1320,480,1966,0,98006,47.5679,122.178,1890,9902
335000,3,2.0,1210,9926,1.0,4,7,1210,0,1954,2015,98006,47.5731,122.135,1690,9737
870000,4,2.75,3410,23000,2.0,4,10,3410,0,1982,0,98006,47.5559,122.149,2490,15512
998000,4,2.25,2910,10189,2.0,3,9,2910,0,1988,0,98006,47.5465,122.155,2780,10125
817000,4,2.25,2600,10660,2.0,4,8,2600,0,1979,0,98006,47.5533,122.156,3150,10660
648000,4,2.25,2170,8240,2.0,4,8,2170,0,1983,0,98006,47.5634,122.128,2600,9898
719000,3,2.5,2120,9307,2.0,4,9,2120,0,1984,0,98006,47.5477,122.141,2290,11524
417000,3,1.5,1340,10224,1.0,4,7,1340,0,1956,0,98006,47.5752,122.157,1340,10440
479000,3,1.0,1340,13750,1.0,4,7,1340,0,1955,0,98006,47.5771,122.151,1430,11400
802000,4,2.25,2130,8734,2.0,4,8,2130,0,1961,0,98006,47.5672,122.161,2550,8800
689000,3,1.75,2200,9840,1.0,5,8,1500,700,1978,0,98006,47.559,122.136,2410,9623
671500,4,2.25,2130,8410,2.0,4,8,2130,0,1977,0,98006,47.5589,122.128,2170,8400
400000,3,1.75,1330,9143,1.0,3,7,1330,0,1960,0,98006,47.5538,122.176,1950,10384
625000,3,2.5,2120,10021,1.0,4,8,1230,890,1976,0,98006,47.5621,122.135,2690,10183
810000,3,2.5,2610,8481,2.0,3,10,2610,0,1993,0,98006,47.5535,122.115,3140,10008
823000,3,2.5,2560,9825,2.0,4,9,2560,0,1988,0,98006,47.5497,122.145,2710,12034
560000,3,1.75,2340,12443,1.5,4,8,2340,0,1965,0,98006,47.5432,122.177,1970,9600
720000,3,2.25,2120,9297,2.0,4,8,2120,0,1981,0,98006,47.5561,122.154,2620,10352
746000,3,2.5,2620,8950,2.0,3,9,2620,0,1992,0,98006,47.5523,122.119,2850,8809
345000,3,1.5,1240,11200,1.0,4,7,1240,0,1954,0,98006,47.5716,122.138,1240,11008
703770,4,2.25,2550,12918,2.0,3,9,2550,0,1987,0,98006,47.5623,122.109,2550,11036
652450,3,2.25,2230,11835,1.0,5,8,1630,600,1974,0,98006,47.563,122.178,2190,10384
605000,3,1.75,1920,7400,1.0,4,8,1260,660,1977,0,98006,47.5633,122.131,2360,8048
391000,3,2.0,1490,9000,1.0,4,8,1490,0,1977,0,98006,47.5455,122.184,2190,9000
550000,3,2.75,1960,13252,1.0,5,8,1240,720,1975,0,98006,47.5582,122.139,2040,9866
515000,3,1.75,1490,12000,1.0,4,7,1490,0,1956,0,98006,47.569,122.175,1630,12000
455000,3,1.75,1700,8360,1.0,4,7,850,850,1955,0,98006,47.5766,122.147,1520,8360
480000,3,1.75,1600,8400,1.0,5,8,1600,0,1963,0,98006,47.5479,122.179,2210,8400
778000,3,3.0,2630,10156,1.0,4,9,2630,0,1987,0,98006,47.5481,122.156,2660,10455
982000,4,2.5,2790,10289,2.0,3,9,2790,0,1987,0,98006,47.5483,122.158,2650,10126
475000,3,1.75,1260,10065,1.0,3,7,1260,0,1954,2014,98006,47.5727,122.138,1320,10278
577500,3,1.75,2140,13286,1.0,4,8,1220,920,1964,0,98006,47.5722,122.128,2250,13286
625000,3,1.75,1600,9135,1.0,5,7,1600,0,1955,0,98006,47.5724,122.179,1580,9800
975000,4,2.5,3490,7494,2.0,3,11,3490,0,2000,0,98006,47.559,122.127,3260,8437
700000,3,2.5,2060,10650,1.0,5,8,1050,1010,1976,0,98006,47.5627,122.137,2690,8850
649950,3,2.5,2150,15304,2.0,4,9,2150,0,1979,0,98006,47.5573,122.136,2540,10507
1050000,4,3.0,3080,10757,2.0,5,8,3080,0,1961,0,98006,47.5671,122.159,2810,10757
691100,3,2.75,2360,16117,1.0,4,8,1710,650,1983,0,98006,47.5698,122.121,2120,16117
751305,4,2.5,2660,8469,2.0,3,10,2660,0,1994,0,98006,47.5529,122.12,2920,10697
690000,3,2.25,2430,8327,1.0,4,9,1430,1000,1978,0,98006,47.5534,122.16,2550,10427
710000,4,2.25,2000,8068,2.0,5,8,2000,0,1976,0,98006,47.5584,122.137,2080,7837
578000,3,2.25,1790,9580,2.0,3,8,1790,0,1984,0,98006,47.5541,122.162,2060,9995
725000,3,2.5,2090,9847,2.0,3,9,2090,0,1983,0,98006,47.5651,122.114,2860,11483
800000,4,2.5,2930,5000,2.0,3,9,2760,170,2007,0,98006,47.5424,122.12,3230,5778
518000,3,1.5,1430,8000,1.0,4,7,1430,0,1956,0,98007,47.5874,122.136,1450,8000
552000,3,2.5,1840,9900,1.0,3,9,1840,0,1978,0,98007,47.6131,122.151,2730,9900
620000,4,2.0,1770,7700,1.5,4,7,1770,0,1962,0,98007,47.5916,122.146,1710,7700
722500,4,2.5,2460,9296,2.0,3,9,2460,0,1978,0,98007,47.6125,122.152,2730,9900
858000,4,2.25,3070,13720,2.0,3,9,3070,0,1978,0,98007,47.6133,122.152,3010,9657
541900,3,2.5,1880,3054,2.0,3,8,1880,0,1988,0,98007,47.6091,122.147,1840,3815
400000,3,1.5,1510,8360,1.0,3,7,1120,390,1960,0,98007,47.6119,122.133,1700,8360
330000,3,1.5,1170,4950,1.0,4,7,1170,0,1960,0,98007,47.6057,122.135,1570,7700
785000,4,2.5,2290,13416,2.0,4,9,2290,0,1981,0,98007,47.6194,122.151,2680,13685
617000,3,2.5,1910,4488,2.0,3,8,1910,0,1998,0,98007,47.6176,122.14,1530,3696
777000,4,2.5,3170,9900,2.0,4,8,3170,0,1979,0,98007,47.6181,122.147,2540,12400
1135000,4,2.5,3370,10602,2.0,3,10,3370,0,1999,0,98007,47.6591,122.147,2950,9949
550000,3,2.5,1900,3255,2.0,3,8,1900,0,1988,2000,98007,47.6075,122.147,1880,3350
419900,3,1.5,1450,7000,1.0,3,7,1450,0,1955,0,98007,47.5983,122.15,1490,7245
490000,3,1.0,1420,11040,1.0,4,7,1420,0,1961,0,98007,47.5969,122.14,1530,8208
550000,3,2.25,2160,15360,1.0,3,8,1410,750,1965,2000,98007,47.6232,122.138,2180,8480
470000,3,1.5,1510,8000,1.0,4,7,1510,0,1956,0,98007,47.5865,122.135,1430,8000
600000,3,2.25,2230,9053,2.0,4,9,2230,0,1987,0,98007,47.6594,122.144,2390,8038
475000,3,1.75,1320,7840,1.0,3,8,1320,0,1966,0,98007,47.6024,122.143,2050,7644
561000,3,2.25,1640,7200,2.0,4,8,1640,0,1985,0,98007,47.5948,122.153,1830,8372
360000,3,1.25,2350,6200,1.0,4,7,1320,1030,1966,0,98007,47.5979,122.135,2140,9543
809000,3,2.5,2590,7720,2.0,3,9,2590,0,1988,0,98007,47.659,122.146,2600,9490
439800,3,1.5,1120,6900,1.0,5,7,1120,0,1956,0,98007,47.6023,122.132,1300,7000
463000,3,1.0,1250,7700,1.0,4,7,1250,0,1955,0,98007,47.5974,122.149,1520,7700
413107,3,1.5,1420,7520,1.0,4,7,1420,0,1956,0,98007,47.601,122.134,2000,7520
295000,4,3.0,2120,7650,2.0,3,8,2120,0,1964,0,98007,47.6214,122.14,2260,7885
499990,3,1.75,1630,8400,1.0,4,7,1060,570,1955,0,98007,47.5983,122.149,1630,7245
450000,2,1.0,1180,10720,1.0,4,7,1180,0,1955,0,98007,47.5893,122.135,1420,10750
542500,4,2.5,2330,14289,2.0,4,8,2330,0,1978,0,98007,47.5916,122.148,2210,12823
420000,3,1.0,1060,7638,1.0,5,7,1060,0,1966,0,98007,47.5941,122.142,1470,8097
427000,3,1.0,1200,5252,1.0,3,7,1200,0,1962,0,98007,47.6075,122.134,1800,7920
841000,4,2.5,3080,13870,2.0,4,9,3080,0,1981,0,98007,47.6197,122.149,2920,12221
350000,3,2.25,1640,7200,2.0,4,8,1640,0,1985,0,98007,47.5948,122.153,1830,8372
460000,3,1.75,1420,8250,1.0,4,7,1420,0,1960,0,98007,47.6112,122.133,2020,8250
415000,3,1.0,1520,9030,1.0,3,7,1520,0,1956,0,98007,47.587,122.134,1470,8712
522500,3,1.0,1520,9030,1.0,3,7,1520,0,1956,0,98007,47.587,122.134,1470,8712
479000,3,1.0,1480,10094,1.0,4,7,1480,0,1956,0,98007,47.5942,122.136,1430,10083
907500,4,2.5,2770,8642,2.0,4,9,2770,0,1987,0,98007,47.6599,122.146,2670,9000
801501,4,2.25,2250,13500,2.0,4,9,2250,0,1980,0,98007,47.621,122.151,2730,13500
570000,3,2.5,1530,3296,2.0,3,8,1530,0,1998,0,98007,47.6181,122.138,1530,4099
735000,3,2.5,2540,6762,2.0,3,10,2540,0,1998,0,98007,47.6239,122.144,2870,6631
472000,3,1.5,1740,9038,1.0,4,7,1740,0,1955,0,98007,47.5897,122.136,1390,9770
512500,3,1.75,1610,7200,1.0,3,7,1180,430,1976,0,98007,47.5966,122.144,1520,7973
475000,3,1.5,1480,13457,1.0,3,7,1480,0,1959,0,98007,47.5914,122.136,2100,10517
390000,3,1.5,1180,7700,1.0,4,7,1180,0,1959,0,98007,47.6133,122.133,1510,8800
419000,3,1.5,1570,6700,1.0,4,7,1570,0,1956,0,98007,47.6022,122.134,1570,7300
469950,3,2.25,1620,8701,1.0,3,7,1220,400,1962,0,98007,47.6071,122.137,1600,7910
400000,3,1.5,1200,4800,1.0,4,7,1200,0,1962,0,98007,47.6084,122.136,1510,7668
615000,3,1.75,1950,8480,1.0,4,8,1250,700,1962,0,98007,47.5893,122.15,1740,8480
752888,3,2.5,2420,9000,2.0,4,9,2420,0,1987,0,98007,47.6599,122.146,2630,9000
485000,4,2.5,2100,8886,2.0,4,7,2100,0,1964,0,98007,47.5947,122.134,1840,9058
375000,3,1.75,1590,14766,1.0,3,8,1590,0,1963,0,98007,47.5902,122.147,2040,10190
795000,4,2.5,2920,14210,2.0,4,10,2920,0,1978,0,98007,47.6196,122.15,2840,13702
915000,4,2.5,3210,8532,2.0,3,10,3210,0,1998,0,98007,47.625,122.144,2950,6753
450000,3,2.5,1460,7573,2.0,3,8,1460,0,1983,0,98007,47.6012,122.141,1910,7668
790000,4,2.5,2690,8036,2.0,4,9,2690,0,1987,0,98007,47.6596,122.144,2420,8087
415500,3,1.5,1240,12400,1.0,3,7,1240,0,1958,0,98007,47.607,122.132,1640,9600
550000,3,2.0,1810,12825,1.0,4,7,1810,0,1960,0,98007,47.5953,122.14,1490,10800
395300,3,1.5,1120,7000,1.0,3,7,1120,0,1955,0,98007,47.5987,122.146,1470,7950
808000,4,2.25,2500,8866,2.0,4,9,2500,0,1987,0,98007,47.6604,122.146,2630,8847
